Frame,Height,pxDist,cmDist,gsdE,gsdT,predE,predT,errE2,errT2
44,62.53,98.95,174,1.995,2.087,197.40525000000002,206.50865000000002,547.8057275625011,1056.812324822501
46,62.53,100.9,174,1.995,2.087,201.29550000000003,210.57830000000004,745.0443202500018,1337.972030890003
48,62.53,86.75,174,1.995,2.087,173.06625,181.04725000000002,0.8718890625000064,49.66373256250028
49,62.53,82.73,174,1.995,2.087,165.04635000000002,172.65751000000003,80.16784832249968,1.8022794000999183
50,62.53,85.63,174,1.995,2.087,170.83185,178.70981,10.037174422499982,22.182310236100044
51,62.53,95.45,174,1.995,2.087,190.42275,199.20415000000003,269.7067175625003,635.2491772225013
52,62.54,95.39,174,1.996,2.087,190.39844,199.07893,268.9088344335998,628.9527299449007
53,62.54,93.34,174,1.996,2.087,186.30664000000002,194.80058000000002,151.4533880896004,432.66412833640106
54,62.54,100.16,174,1.996,2.087,199.91935999999998,209.03392000000002,671.8132228095991,1227.3755505664017
55,62.54,77.32,174,1.996,2.087,154.33071999999999,161.36684,386.88057571840056,159.59673158560008
56,62.54,92.04,174,1.996,2.087,183.71184000000002,192.08748000000003,94.31983618560045,327.156932750401
57,62.54,84.98,174,1.996,2.087,169.62008,177.35326000000003,19.183699206399986,11.24435262760023
58,62.55,84.99,174,1.996,2.088,169.64004,177.45911999999998,19.00925120160001,11.965511174399893
59,62.55,95.81,174,1.996,2.088,191.23676,200.05128000000002,297.1058952976001,678.669189638401
61,62.55,83.73,174,1.996,2.088,167.12508,174.82824000000002,47.26452500640004,0.6859814976000369
63,62.55,71.97,174,1.996,2.088,143.65212,150.27336,920.9938204944002,562.9534456896001
64,62.56,100.46,174,1.996,2.088,200.51816,209.76048,703.2128097855997,1278.8119298304
65,62.56,83.63,174,1.996,2.088,166.92548,174.61944,50.0488332304001,0.3837059135999967
66,62.56,70.81,174,1.996,2.088,141.33676,147.85128,1066.8872472976002,683.7555576383999
68,62.56,98.13,174,1.996,2.088,195.86748,204.89544,478.1866815504,954.5282127936005
69,62.56,82.3,174,1.996,2.088,164.27079999999998,171.8424,94.65733264000039,4.655237760000009
70,62.59,94.92,174,1.997,2.089,189.55524000000003,198.28788,241.96549145760082,589.9011148944
71,62.59,90.88,174,1.997,2.089,181.48736,189.84832,56.060559769599934,251.16924682240003
72,62.59,80.06,174,1.997,2.089,159.87982000000002,167.24534,199.37948323239934,45.625431715600016
73,62.59,88.64,174,1.997,2.089,177.01408,185.16896,9.084678246400042,124.74566748159997
74,62.59,82.82,174,1.997,2.089,165.39154,173.01098,74.10558357160014,0.9781605604000211
75,62.59,100.26,174,1.997,2.089,200.21922,209.44314,687.4474974084004,1256.2161730596
77,62.61,87.2,174,1.998,2.09,174.22560000000001,182.248,0.05089536000000642,68.02950399999985
78,62.61,93.74,174,1.998,2.09,187.29252,195.9166,176.6910879503999,480.3373555599995
79,62.61,96.46,174,1.998,2.09,192.72708,201.60139999999998,350.70352532640004,761.8372819599991
80,62.61,90.5,174,1.998,2.09,180.819,189.14499999999998,46.49876099999984,229.37102499999946
82,62.63,100.94,174,1.998,2.09,201.67812,210.9646,766.0783267344004,1366.3816531599994
83,62.63,80.52,174,1.998,2.09,160.87895999999998,168.28679999999997,172.1616906816006,32.64065424000033
84,62.63,90.1,174,1.998,2.09,180.01979999999998,188.30899999999997,36.2379920399997,204.7474809999991
85,62.63,100.21,174,1.998,2.09,200.21957999999998,209.43889999999996,687.4663753763989,1255.9156332099972
86,62.63,82.85,174,1.998,2.09,165.5343,173.15649999999997,71.66807648999998,0.7114922500000579
87,62.63,94.18,174,1.998,2.09,188.17164000000002,196.8362,200.8353802896007,521.4920304399996
88,62.65,77.76,174,1.999,2.091,155.44224000000003,162.59616000000003,344.390456217599,130.0475667455994
89,62.65,94.66,174,1.999,2.091,189.22534000000002,197.93406000000002,231.8109781156005,572.8392280836008
90,62.65,88.79,174,1.999,2.091,177.49121000000002,185.65989000000002,12.188547264100166,135.95303481210044
92,62.65,74.4,174,1.999,2.091,148.72560000000001,155.57040000000003,638.7952953599993,339.6501561599987
93,62.65,80.56,174,1.999,2.091,161.03944,168.45096,167.97611551359967,30.7918449215999
94,62.68,86.17,174,2.0,2.092,172.34,180.26764,2.7555999999999887,39.283311169600005
96,62.68,100.69,174,2.0,2.092,201.38,210.64348,749.6643999999998,1342.7446265104008
99,62.68,84.17,174,2.0,2.092,168.34,176.08364,32.03559999999996,4.341555649600011
100,62.7,85.85,174,2.001,2.093,171.78584999999998,179.68404999999998,4.902460222500079,32.30842440249983
101,62.7,91.11,174,2.001,2.093,182.31110999999999,190.69323,69.07454943209976,278.6639278329
102,62.7,99.45,174,2.001,2.093,198.99945,208.14885,624.9725003024998,1166.1439563225008
103,62.7,88.77,174,2.001,2.093,177.62876999999997,185.79560999999998,13.167971712899815,139.13641527209958
104,62.7,86.57,174,2.001,2.093,173.22656999999998,181.19100999999998,0.5981939649000293,51.710624820099675
105,62.7,98.32,174,2.001,2.093,196.73832,205.78375999999997,517.0311964223994,1010.2073997375983
106,62.73,89.84,174,2.001,2.094,179.76984,188.12496,33.29105362559986,199.51449500159964
107,62.73,88.64,174,2.001,2.094,177.36864,185.61216,11.347735449599995,134.84225986559974
108,62.73,91.88,174,2.001,2.094,183.85188,192.39672,97.05953953439989,338.43930675839954
109,62.73,87.95,174,2.001,2.094,175.98794999999998,184.16729999999998,3.9519452024999353,103.37398928999966
110,62.73,97.82,174,2.001,2.094,195.73781999999997,204.83507999999998,472.53281835239875,950.8021586063985
111,62.73,95.65,174,2.001,2.094,191.39565,200.2911,302.6086389224996,691.22193921
112,62.75,96.96,174,2.002,2.094,194.11391999999998,203.03423999999998,404.56977776639917,842.987092377599
115,62.75,95.13,174,2.002,2.094,190.45025999999996,199.20221999999998,270.6110540675986,635.1518929283991
116,62.75,99.33,174,2.002,2.094,198.85866,207.99702,617.9529769955993,1155.7973688803995
118,62.79,82.69,174,2.003,2.096,165.62807,173.31824,70.08921192489987,0.464796697599996
119,62.79,95.65,174,2.003,2.096,191.58695000000003,200.4824,309.3008103025011,701.3175097600007
120,62.79,86.78,174,2.003,2.096,173.82034000000002,181.89088,0.03227771559999431,62.26598717440016
121,62.79,100.04,174,2.003,2.096,200.38012000000003,209.68384000000003,695.9107312144017,1273.3364371456023
122,62.79,84.11,174,2.003,2.096,168.47233,176.29456000000002,30.555135628900008,5.265005593600084
123,62.79,92.47,174,2.003,2.096,185.21741,193.81712000000002,125.83028710810002,392.7182450944007
124,62.83,93.7,174,2.004,2.097,187.7748,196.4889,189.74511503999997,505.7506232100001
125,62.83,87.7,174,2.004,2.097,175.7508,183.9069,3.0653006399999936,98.14666761000015
126,62.83,74.44,174,2.004,2.097,149.17776,156.10067999999998,616.1435986175997,320.3856564624006
127,62.83,80.05,174,2.004,2.097,160.4202,167.86485,184.41096804000017,37.64006552250012
128,62.83,77.94,174,2.004,2.097,156.19176,163.44018,317.1334118976004,111.50979843240005
129,62.83,85.4,174,2.004,2.097,171.1416,179.0838,8.170450559999937,25.845022439999966
130,62.86,79.9,174,2.005,2.098,160.1995,167.6302,190.45380025,40.57435203999997
131,62.86,87.8,174,2.005,2.098,176.039,184.2044,4.1575209999999485,104.12977935999984
132,62.86,85.68,174,2.005,2.098,171.7884,179.75664,4.891174560000018,33.138904089600054
133,62.86,92.92,174,2.005,2.098,186.3046,194.94616,151.40318115999983,438.7416187455997
134,62.86,81.75,174,2.005,2.098,163.90875,171.51149999999998,101.83332656250005,6.192632250000081
135,62.86,97.15,174,2.005,2.098,194.78575,203.8207,432.0474030625003,889.2741484899993
136,62.89,91.66,174,2.006,2.099,183.86995999999996,192.39434,97.41611040159928,338.3517440356
137,62.89,83.9,174,2.006,2.099,168.30339999999998,176.10610000000003,32.4512515600002,4.435657210000111
138,62.89,90.05,174,2.006,2.099,180.64029999999997,189.01495,44.093584089999574,225.44872350249997
139,62.89,88.5,174,2.006,2.099,177.53099999999998,185.7615,12.46796099999984,138.3328822500003
140,62.89,93.88,174,2.006,2.099,188.32327999999998,197.05412,205.15634995839952,531.4924489744005
141,62.92,74.59,174,2.007,2.1,149.70213,156.639,590.3864865368995,301.40432099999964
142,62.92,94.21,174,2.007,2.1,189.07947,197.841,227.39041548089958,568.3932810000003
143,62.92,87.88,174,2.007,2.1,176.37516,184.548,5.641385025599972,111.26030400000003
144,62.92,95.63,174,2.007,2.1,191.92941,200.823,321.46374294809965,719.4733290000004
145,62.92,88.33,174,2.007,2.1,177.27831,185.493,10.74731645610003,132.08904899999987
146,62.92,85.39,174,2.007,2.1,171.37773,179.31900000000002,6.876299952899927,28.29176100000018
147,62.92,92.97,174,2.007,2.1,186.59079,195.237,158.52799282409995,451.0101689999998
148,62.95,88.19,174,2.008,2.101,177.08552,185.28718999999998,9.520433670400015,127.40065809609958
149,62.95,91.47,174,2.008,2.101,183.67176,192.17847,93.54294149760013,330.45677154090015
151,62.95,91.43,174,2.008,2.101,183.59144,192.09443000000002,91.99572127360011,327.40839702490064
152,62.95,89.13,174,2.008,2.101,178.97304,187.26212999999998,24.731126841599973,175.8840921368996
154,62.96,74.14,174,2.008,2.101,148.87312,155.76814,631.3600985344,332.4007190596004
155,62.96,90.15,174,2.008,2.101,181.02120000000002,189.40515000000002,49.29724944000031,237.31864652250061
156,62.96,85.38,174,2.008,2.101,171.44304,179.38338,6.538044441600019,28.980780224399872
157,62.96,97.77,174,2.008,2.101,196.32216,205.41476999999998,498.27882706559984,986.8877741528985
158,62.96,85.98,174,2.008,2.101,172.64784,180.64398,1.828336665599994,44.14247024039999
159,62.96,76.48,174,2.008,2.101,153.57184,160.68448,417.30972098559965,177.3030728703998
160,62.98,92.26,174,2.009,2.102,185.35034,193.93052,128.83021811559973,397.22562747040007
161,62.98,90.58,174,2.009,2.102,181.97521999999998,190.39916,63.604134048399665,268.9324487055998
162,62.98,92.53,174,2.009,2.102,185.89276999999998,194.49805999999998,141.43797827289964,420.17046376359923
163,62.98,97.93,174,2.009,2.102,196.74137000000002,205.84886,517.1699094769008,1014.3498832996002
164,62.98,91.38,174,2.009,2.102,183.58241999999998,192.08075999999997,91.82277305639971,326.9138821775989
166,63.0,84.46,174,2.01,2.103,169.76459999999997,177.61938,17.938613160000227,13.099911584400049
167,63.0,77.55,174,2.01,2.103,155.8755,163.08765,328.4975002500004,119.07938252250008
169,63.0,87.18,174,2.01,2.103,175.2318,183.33954000000003,1.5173312399999819,87.22700741160052
170,63.0,84.63,174,2.01,2.103,170.10629999999998,177.97689,15.160899690000186,15.81565407209998
171,63.0,87.82,174,2.01,2.103,176.51819999999998,184.68546,6.341331239999894,114.17905541160013
172,63.02,86.57,174,2.01,2.103,174.00569999999996,182.05671,3.2489999999565054e-05,64.91057602410015
174,63.02,93.8,174,2.01,2.103,188.53799999999998,197.2614,211.35344399999948,541.0927299600004
175,63.02,91.0,174,2.01,2.103,182.90999999999997,191.37300000000002,79.38809999999943,301.82112900000067
178,63.03,89.21,174,2.011,2.104,179.40131,187.69783999999999,29.174149716099947,187.6308206655996
179,63.03,92.46,174,2.011,2.104,185.93706,194.53584,142.49340144360005,421.7207245056003
181,63.03,89.92,174,2.011,2.104,180.82912000000002,189.19168000000002,46.63687997440024,230.78714122240058
182,63.03,77.45,174,2.011,2.104,155.75195000000002,162.9548,332.9913288024992,121.99644303999987
183,63.03,81.86,174,2.011,2.104,164.62046,172.23344,87.97577061159984,3.120734233599994
184,63.06,88.04,174,2.011,2.105,177.04844000000003,185.32420000000002,9.29298643360017,128.23750564000042
185,63.06,82.35,174,2.011,2.105,165.60585,173.34675,70.46175422249993,0.42673556250001843
186,63.06,87.37,174,2.011,2.105,175.70107000000002,183.91385,2.893639144900053,98.28442182249994
189,63.06,95.76,174,2.011,2.105,192.57336,201.5748,344.9697016896003,760.3695950400006
190,63.08,92.22,174,2.012,2.105,185.54664,194.1231,133.3248952895999,404.9391536099997
191,63.08,88.4,174,2.012,2.105,177.8608,186.08200000000002,14.905776640000092,145.97472400000052
192,63.08,91.05,174,2.012,2.105,183.1926,191.66025,84.50389475999998,311.8844300624997
194,63.08,86.06,174,2.012,2.105,173.15272000000002,181.15630000000002,0.7178833983999722,51.21262969000023
195,63.08,88.96,174,2.012,2.105,178.98752,187.2608,24.875355750399894,175.8488166399997
196,63.09,92.93,174,2.012,2.106,186.97516000000002,195.71058,168.35477702560044,471.3492839363997
199,63.09,90.1,174,2.012,2.106,181.28119999999998,189.75059999999996,53.015873439999766,248.08140035999884
200,63.09,88.81,174,2.012,2.106,178.68572,187.03386,21.95597191840003,169.8815064996001
202,63.11,87.38,174,2.013,2.106,175.89594,184.02227999999997,3.594588483599985,100.44609639839933
204,63.11,85.67,174,2.013,2.106,172.45371,180.42102,2.391012764099997,41.22949784039998
208,63.13,91.38,174,2.014,2.107,184.03931999999998,192.53766000000002,100.7879460623995,343.6448382756006
209,63.13,85.45,174,2.014,2.107,172.09629999999999,180.04315000000003,3.6240736900000563,36.51966192250031
212,63.13,80.69,174,2.014,2.107,162.50965999999997,170.01383,132.02791331560073,15.889551268899897
215,63.16,78.1,174,2.014,2.108,157.29339999999996,164.63479999999998,279.1104835600012,87.7069710400003
216,63.16,82.33,174,2.014,2.108,165.81261999999998,173.55164,67.0331912644003,0.20102668960000725
218,63.16,74.97,174,2.014,2.108,150.98958,158.03676000000002,529.4794285764004,254.8250312975995
221,63.19,84.19,174,2.015,2.109,169.64285,177.55670999999998,18.984756122499913,12.650186024099867
222,63.19,84.27,174,2.015,2.109,169.80405,177.72543,17.60599640250009,13.878828684899915
224,63.19,83.12,174,2.015,2.109,167.48680000000002,175.30008,42.421774239999785,1.6902080064000218
226,63.23,85.7,174,2.017,2.11,172.8569,180.827,1.3066776100000093,46.60792899999998
227,63.23,87.76,174,2.017,2.11,177.01192,185.1736,9.071662086400021,124.84933695999985
233,63.26,78.31,174,2.017,2.111,157.95127,165.31241000000003,257.5617346129002,75.47422000809951
238,63.29,77.73,174,2.018,2.112,156.85914,164.16576,293.80908153960013,96.71227637759988
239,63.29,87.96,174,2.018,2.112,177.50327999999996,185.77152,12.272970758399728,138.56868311040023
285,63.55,83.78,174,2.026,2.121,169.73827999999997,177.69738,18.162257358400215,13.67061886440007
286,63.59,81.54,174,2.027,2.122,165.28158000000002,173.02788,76.01084729639966,0.94501729439998
287,63.59,82.3,174,2.027,2.122,166.8221,174.64059999999998,51.52224840999991,0.4103683599999716
299,63.68,85.12,174,2.03,2.125,172.7936,180.88,1.455400960000005,47.33439999999994
303,63.68,88.14,174,2.03,2.125,178.92419999999998,187.2975,24.24774563999985,176.82350625000035
306,63.71,76.69,174,2.031,2.126,155.75739000000002,163.04294,332.79281961209944,120.05716384360028
308,63.71,85.98,174,2.031,2.126,174.62538,182.79348,0.3911001444000087,77.3252905103998
312,63.74,81.46,174,2.032,2.127,165.52671999999998,173.26541999999998,71.79647395840028,0.539607776400033
314,63.74,78.17,174,2.032,2.127,158.84144,166.26758999999998,229.7819412735998,59.790164408100246
315,63.76,86.25,174,2.033,2.128,175.34625,183.54000000000002,1.8123890624999939,91.01160000000039
317,63.76,88.43,174,2.033,2.128,179.77819,188.17904000000001,33.38747967609994,201.04517532160042
318,63.76,79.31,174,2.033,2.128,161.23723,168.77168,162.88829807289972,27.335330022399965
321,63.79,85.46,174,2.033,2.129,173.74017999999998,181.94433999999998,0.06750643240000989,63.11253803559973
322,63.79,84.98,174,2.033,2.129,172.76434,180.92242000000002,1.5268556355999896,47.91989865640023
323,63.79,85.38,174,2.033,2.129,173.57753999999997,181.77401999999998,0.1784724516000248,60.43538696039967
325,63.79,83.63,174,2.033,2.129,170.01978999999997,178.04827,15.842071644100223,16.38848999290002
326,63.79,81.41,174,2.033,2.129,165.50653,173.32189,72.13903264090004,0.4598331721000051
328,63.82,81.92,174,2.034,2.13,166.62527999999998,174.4896,54.386495078400365,0.2397081599999959
331,63.82,84.05,174,2.034,2.13,170.9577,179.0265,9.25558929000007,25.265702249999986
333,63.83,90.94,174,2.035,2.13,185.0629,193.70219999999998,122.38775641000029,388.1766848399991
340,63.85,81.22,174,2.035,2.131,165.2827,173.07981999999998,75.99131928999991,0.8467312324000298
346,63.86,77.08,174,2.036,2.131,156.93488,164.25748,291.2183206144002,94.91669595040025
348,63.86,81.86,174,2.036,2.131,166.66696,174.44366,53.773475641600164,0.19683419559999482
349,63.86,85.35,174,2.036,2.131,173.77259999999998,181.88084999999998,0.051710760000007794,62.1077967224997
350,63.86,84.19,174,2.036,2.131,171.41084,179.40888999999999,6.703749505599961,29.256091032099842
351,63.86,81.63,174,2.036,2.131,166.19868,173.95352999999997,60.86059374240006,0.0021594609000025805
354,63.88,91.75,174,2.036,2.132,186.803,195.61100000000002,163.91680899999994,467.0353210000008
355,63.88,86.59,174,2.036,2.132,176.29724000000002,184.60988,5.277311617600075,112.56955361440008
356,63.88,90.08,174,2.036,2.132,183.40288,192.05056000000002,88.4141522944002,325.82271631360067
358,63.89,89.89,174,2.037,2.132,183.10593,191.64548000000002,82.9179611649,311.3629644304007
359,63.89,71.14,174,2.037,2.132,144.91218,151.67048,846.1012723523996,498.6074634304001
360,63.89,88.32,174,2.037,2.132,179.90784,188.29824,34.90257346559992,204.4396670975998
368,63.9,83.92,174,2.037,2.133,170.94504,179.00136,9.332780601599964,25.013601849600054
371,63.92,87.55,174,2.037,2.133,178.33935,186.74415,18.829958422499967,162.41335922249976
374,63.92,89.79,174,2.037,2.133,182.90223,191.52207,79.24969897290005,307.0229370849005
376,63.9,97.69,174,2.037,2.133,198.99453,208.37277,624.7265299208999,1181.4873174729003
379,63.9,91.36,174,2.037,2.133,186.10031999999998,194.87088,146.41774410239958,435.5936319744
380,63.9,95.59,174,2.037,2.133,194.71683,203.89347,429.1870452488995,893.6195486409005
381,63.9,82.97,174,2.037,2.133,169.00988999999998,176.97501,24.901197812100154,8.850684500099986
382,63.9,83.84,174,2.037,2.133,170.78208,178.83072,10.35500912639995,23.335855718400133
383,63.9,90.57,174,2.037,2.133,184.49108999999999,193.18580999999998,110.0629693880997,368.09530535609906
386,63.9,96.5,174,2.037,2.133,196.57049999999998,205.8345,509.42747024999915,1013.4353902499995
387,63.9,92.75,174,2.037,2.133,188.93175,197.83575,222.95715806249981,568.1429780624995
391,63.9,88.35,174,2.037,2.133,179.96894999999998,188.45055,35.62836410249974,208.8183953024998
392,63.9,86.91,174,2.037,2.133,177.03566999999998,185.37903,9.21529234889989,129.4823237409
393,63.89,71.49,174,2.037,2.132,145.62512999999998,152.41667999999999,805.1332475169008,465.83970222240066
394,63.89,86.97,174,2.037,2.132,177.15788999999998,185.42004,9.972269252099878,130.4173136016
395,63.89,91.41,174,2.037,2.132,186.20217,194.88612,148.89295270889988,436.23000865440025
396,63.89,91.36,174,2.037,2.132,186.10031999999998,194.77952000000002,146.41774410239958,431.7884514304008
397,63.89,94.51,174,2.037,2.132,192.51687,201.49532000000002,342.8744745969004,755.9926219024012
398,63.89,77.06,174,2.037,2.132,156.97122,164.29192,289.9793482884004,94.24681728639992
400,63.87,95.7,174,2.036,2.132,194.8452,204.03240000000002,434.52236304000024,901.9450497600014
401,63.87,85.21,174,2.036,2.132,173.48756,181.66772,0.26259475359999795,58.793929998400046
402,63.87,99.04,174,2.036,2.132,201.64544,211.15328000000002,764.2703527936004,1380.3662147584018
403,63.87,96.66,174,2.036,2.132,196.79976,206.07912000000002,519.8290560575996,1029.0699399744012
404,63.87,89.15,174,2.036,2.132,181.50940000000003,190.06780000000003,56.39108836000042,258.17419684000106
405,63.85,98.8,174,2.035,2.131,201.05800000000002,210.54279999999997,732.1353640000011,1335.376231839998
408,63.85,95.21,174,2.035,2.131,193.75235,202.89250999999996,390.15533052250026,834.7771341000977
409,63.85,86.59,174,2.035,2.131,176.21065000000002,184.52328999999997,4.886973422500068,110.73963242409947
410,63.85,88.34,174,2.035,2.131,179.77190000000002,188.25253999999998,33.31482961000019,203.13489645159947
411,63.83,95.28,174,2.035,2.13,193.8948,202.94639999999998,395.80306704000014,837.894072959999
413,63.83,98.65,174,2.035,2.13,200.75275000000002,210.1245,715.709632562501,1304.979500250001
415,63.83,91.37,174,2.035,2.13,185.93795000000003,194.6181,142.5146502025007,425.1060476099999
416,63.83,98.89,174,2.035,2.13,201.24115,210.63569999999999,742.0802533225002,1342.174514489999
417,63.81,96.18,174,2.034,2.13,195.63012,204.8634,467.8620912144002,952.5494595600007
418,63.81,98.57,174,2.034,2.13,200.49137999999996,209.95409999999998,701.7932143043981,1292.6973068099987
419,63.81,94.95,174,2.034,2.13,193.1283,202.24349999999998,365.89186088999986,797.695292249999
420,63.81,81.73,174,2.034,2.13,166.23882,174.0849,60.235914992399934,0.0072080100000007875
421,63.81,84.89,174,2.034,2.13,172.66626,180.8157,1.7788623876000158,46.4537664899999
422,63.81,91.98,174,2.034,2.13,187.08731999999998,195.9174,171.2779447823994,480.3724227599994
423,63.79,89.38,174,2.033,2.129,181.70953999999998,190.29002,59.437007011599626,265.3647516003999
424,63.79,94.3,174,2.033,2.129,191.71189999999999,200.7647,313.7114016099995,716.3491660900003
425,63.79,78.21,174,2.033,2.129,159.00092999999998,166.50909,224.9721008649005,56.11373262810021
426,63.79,94.87,174,2.033,2.129,192.87071,201.97823,356.1036959041001,782.7813539328998
427,63.79,81.38,174,2.033,2.129,165.44554,173.25802,73.1787858916001,0.5505343204000183
428,63.79,91.27,174,2.033,2.129,185.55191,194.31383,133.44662464809983,412.6516892688998
429,63.78,99.31,174,2.033,2.129,201.89723,211.43099,778.2554416729005,1401.0790123801007
430,63.78,98.47,174,2.033,2.129,200.18950999999998,209.64263,685.8904340400992,1270.3970733168999
431,63.78,93.8,174,2.033,2.129,190.69539999999998,199.7002,278.73638115999927,660.5002800399998
432,63.78,94.86,174,2.033,2.129,192.85038,201.95694,355.33682614440005,781.5904941636002
433,63.78,76.58,174,2.033,2.129,155.68714,163.03882,335.3608413796,120.14746699240028
434,63.78,94.4,174,2.033,2.129,191.9152,200.97760000000002,320.95439103999996,727.7909017600012
435,63.76,74.74,174,2.033,2.128,151.94642,159.04672,486.36039081640047,223.6005827584002
436,63.76,96.54,174,2.033,2.128,196.26582,205.43712000000002,495.7667402723996,988.2925138944014
437,63.76,78.01,174,2.033,2.128,158.59433,166.00528000000003,237.3346681488996,63.91554787839956
438,63.76,72.05,174,2.033,2.128,146.47764999999998,153.32240000000002,757.4797495225009,427.5631417599993
439,63.76,94.94,174,2.033,2.128,193.01301999999998,202.03232,361.49492952039935,785.8109645824
440,63.76,87.15,174,2.033,2.128,177.17595,185.45520000000002,10.086658402500001,131.22160704000044
441,63.75,98.18,174,2.032,2.128,199.50176000000002,208.92704000000003,650.3397630976009,1219.8981231616024
442,63.75,95.3,174,2.032,2.128,193.6496,202.79840000000002,386.1067801599997,829.3478425600009
443,63.75,91.43,174,2.032,2.128,185.78576,194.56304000000003,138.90413877760025,422.8386140416012
444,63.75,82.59,174,2.032,2.128,167.82288,175.75152000000003,38.156811494400024,3.0678223104000972
445,63.75,96.57,174,2.032,2.128,196.23023999999998,205.50096,494.18357045759916,992.3104809215995
446,63.75,80.74,174,2.032,2.128,164.06368,171.81472,98.7304551423999,4.775448678400026
447,63.73,96.68,174,2.032,2.127,196.45376000000002,205.63836,504.17133813760074,1000.9858234896004
448,63.73,89.73,174,2.032,2.127,182.33136000000002,190.85571,69.4115594496003,284.11495960409957
450,63.73,97.7,174,2.032,2.127,198.5264,207.8079,601.5442969599998,1142.9741024099992
451,63.73,95.73,174,2.032,2.127,194.52336,203.61771,421.20830568959985,877.2087456440993
452,63.73,75.81,174,2.032,2.127,154.04592,161.24786999999998,398.1653086464002,162.61681953690058
453,63.71,80.77,174,2.031,2.126,164.04387,171.71702,99.12452457690003,5.211997680400041
455,63.71,76.83,174,2.031,2.126,156.04173,163.34058,322.49946139289995,113.62323473640025
456,63.71,98.73,174,2.031,2.126,200.52063,209.89998,703.3438155969006,1288.8085640003999
457,63.71,97.72,174,2.031,2.126,198.46932,207.75271999999998,598.7476212624005,1139.2461073983989
458,63.71,82.79,174,2.031,2.126,168.14649000000003,176.01154,34.263579320099666,4.046293171599986
459,63.69,82.77,174,2.03,2.126,168.02309999999997,175.96901999999997,35.723333610000346,3.8770397603998896
460,63.69,93.71,174,2.03,2.126,190.23129999999998,199.22745999999998,263.4550996899992,636.424738051599
461,63.69,91.74,174,2.03,2.126,186.23219999999998,195.03923999999998,149.62671683999946,442.64961977759907
