Frame,Objects,Pre-processing Time,Inference Time,Post-processing Time
182,29,0.7405281066894531,51.38850212097168,2.61688232421875
183,29,0.736236572265625,52.20985412597656,2.6137828826904297
184,29,0.7364749908447266,51.758766174316406,2.6254653930664062
185,29,0.7631778717041016,51.88798904418945,2.6252269744873047
186,27,0.7421970367431641,52.06608772277832,2.634286880493164
187,27,0.7376670837402344,50.98605155944824,2.6221275329589844
188,27,0.7414817810058594,51.651716232299805,2.6154518127441406
189,27,0.7398128509521484,50.74596405029297,2.626657485961914
190,28,0.7584095001220703,51.51820182800293,2.624034881591797
191,28,0.7946491241455078,50.89068412780762,2.6094913482666016
192,28,0.8091926574707031,51.29837989807129,2.613067626953125
193,28,0.8022785186767578,51.10287666320801,2.611398696899414
194,28,0.7441043853759766,51.56564712524414,2.622365951538086
195,28,0.7441043853759766,51.86295509338379,2.6307106018066406
196,27,0.7636547088623047,51.31053924560547,2.6061534881591797
197,27,0.7472038269042969,52.426815032958984,2.6166439056396484
198,28,0.7388591766357422,51.52130126953125,2.625703811645508
199,28,0.7417201995849609,52.5670051574707,2.648591995239258
200,28,0.7429122924804688,51.70893669128418,2.653837203979492
201,27,0.7357597351074219,51.445722579956055,2.630949020385742
202,28,0.7381439208984375,51.32293701171875,2.6350021362304688
203,28,0.7474422454833984,50.696611404418945,2.624988555908203
204,28,0.7433891296386719,51.40042304992676,2.6204586029052734
205,28,0.7941722869873047,50.7054328918457,2.611875534057617
206,29,0.7936954498291016,51.657915115356445,2.6085376739501953
207,28,0.7886886596679688,50.7206916809082,2.6106834411621094
208,28,0.804901123046875,51.59878730773926,2.651691436767578
209,28,0.7419586181640625,52.026987075805664,2.631664276123047
210,28,0.7374286651611328,51.65672302246094,2.6092529296875
211,28,0.7395744323730469,51.79286003112793,2.6311874389648438
212,27,0.7371902465820312,51.14889144897461,2.624034881591797
213,27,0.7374286651611328,52.46257781982422,2.6361942291259766
214,28,0.7364749908447266,51.393985748291016,2.660512924194336
215,28,0.7405281066894531,51.978349685668945,2.6235580444335938
216,28,0.7419586181640625,50.90665817260742,2.6197433471679688
217,28,0.7500648498535156,51.252126693725586,2.6171207427978516
218,28,0.7469654083251953,51.026344299316406,2.6178359985351562
219,28,0.8120536804199219,51.215410232543945,2.6590824127197266
220,28,0.8044242858886719,51.18370056152344,2.610921859741211
221,29,0.7977485656738281,51.05161666870117,2.608776092529297
222,29,0.7448196411132812,52.23488807678223,2.6175975799560547
223,29,0.7424354553222656,51.56397819519043,2.627134323120117
224,29,0.7395744323730469,52.25968360900879,2.6187896728515625
225,29,0.74005126953125,51.492929458618164,5.803346633911133
226,29,0.7426738739013672,51.415205001831055,2.633333206176758
227,29,0.7331371307373047,51.868438720703125,2.624988555908203
228,29,0.7414817810058594,51.32794380187988,2.676248550415039
229,29,0.7243156433105469,52.37150192260742,2.696990966796875
230,29,0.7295608520507812,50.88400840759277,2.6721954345703125
231,29,0.7350444793701172,51.573991775512695,2.6378631591796875
232,29,0.7774829864501953,50.91738700866699,2.627134323120117
233,29,0.7219314575195312,51.65457725524902,2.631664276123047
234,29,0.7789134979248047,50.843000411987305,2.6252269744873047
235,29,0.7796287536621094,51.308631896972656,2.644062042236328
236,28,0.7216930389404297,51.484107971191406,2.6292800903320312
237,27,0.7266998291015625,51.60641670227051,2.8188228607177734
238,27,0.7269382476806641,51.625728607177734,2.6314258575439453
239,27,0.7252693176269531,51.470041275024414,2.6183128356933594
240,27,0.7297992706298828,51.8338680267334,2.6776790618896484
241,28,0.7274150848388672,51.573991775512695,2.632617950439453
242,29,0.7281303405761719,51.77426338195801,2.626657485961914
243,29,0.7891654968261719,50.69088935852051,2.7036666870117188
244,29,0.7290840148925781,51.39446258544922,2.6412010192871094
245,29,0.7340908050537109,50.661325454711914,2.624988555908203
246,29,0.7870197296142578,51.636695861816406,2.6273727416992188
247,29,0.7894039154052734,50.73857307434082,2.6178359985351562
248,29,0.7834434509277344,51.78642272949219,2.6214122772216797
249,29,0.7343292236328125,51.239728927612305,2.6226043701171875
250,29,0.7281303405761719,52.16264724731445,2.6416778564453125
251,29,0.7278919219970703,51.44381523132324,2.6857852935791016
252,29,0.7271766662597656,51.538705825805664,2.672433853149414
253,29,0.7712841033935547,51.86867713928223,2.667665481567383
254,29,0.7674694061279297,51.282644271850586,2.631664276123047
255,29,0.728607177734375,52.016496658325195,2.6459693908691406
256,29,0.7448196411132812,51.19061470031738,2.642393112182617
257,29,0.7219314575195312,51.535606384277344,2.6314258575439453
258,29,0.7245540618896484,50.916433334350586,2.658367156982422
259,29,0.7252693176269531,51.14555358886719,2.632617950439453
260,29,0.7851123809814453,51.24664306640625,2.6633739471435547
261,29,0.7810592651367188,50.812721252441406,2.6159286499023438
262,29,0.7827281951904297,51.265716552734375,2.6154518127441406
263,29,0.7274150848388672,51.427602767944336,2.6137828826904297
264,29,0.7231235504150391,51.900386810302734,2.600431442260742
265,29,0.7233619689941406,51.33867263793945,2.6254653930664062
266,29,0.7250308990478516,52.02150344848633,2.670764923095703
267,30,0.7250308990478516,51.17654800415039,2.675294876098633
268,30,0.7193088531494141,52.20484733581543,2.6772022247314453
269,30,0.7314682006835938,51.690101623535156,2.615213394165039
270,30,0.7243156433105469,51.14555358886719,2.602815628051758
271,30,0.7243156433105469,51.14126205444336,2.593517303466797
272,30,0.7281303405761719,50.852060317993164,2.593517303466797
273,30,0.7805824279785156,51.35750770568848,2.5970935821533203
274,30,0.7851123809814453,50.75263977050781,2.5899410247802734
275,30,0.7834434509277344,51.70130729675293,2.600431442260742
276,31,0.7238388061523438,51.54585838317871,2.5911331176757812
277,31,0.7245540618896484,52.465200424194336,2.616405487060547
278,31,0.7364749908447266,51.570892333984375,2.6106834411621094
279,31,0.7345676422119141,51.785945892333984,2.611875534057617
280,32,0.7281303405761719,52.04057693481445,2.6264190673828125
281,32,0.7348060607910156,51.47552490234375,2.881288528442383
282,32,0.7975101470947266,54.15058135986328,2.683877944946289
283,32,0.7309913635253906,51.8336296081543,2.6128292083740234
284,32,0.7262229919433594,51.18107795715332,2.626180648803711
285,31,0.7410049438476562,52.08945274353027,2.603292465209961
286,31,0.7860660552978516,51.54085159301758,2.595663070678711
287,31,0.7319450378417969,51.815032958984375,2.615213394165039
288,31,0.7252693176269531,51.915884017944336,2.6197433471679688
289,32,0.7207393646240234,51.531076431274414,2.6397705078125
290,32,0.7224082946777344,52.156925201416016,2.6144981384277344
291,32,0.7226467132568359,50.705671310424805,2.5985240936279297
292,32,0.7183551788330078,51.29241943359375,2.616405487060547
293,32,0.7216930389404297,51.1631965637207,2.6116371154785156
294,32,0.720977783203125,50.659894943237305,2.598285675048828
295,32,0.7805824279785156,51.444292068481445,2.605438232421875
296,32,0.7860660552978516,50.766706466674805,2.5856494903564453
297,32,0.7822513580322266,51.74899101257324,2.6178359985351562
298,32,0.7283687591552734,51.6357421875,2.602815628051758
299,32,0.7195472717285156,51.56993865966797,2.6116371154785156
300,32,0.7374286651611328,52.14095115661621,2.5911331176757812
301,32,0.7290840148925781,51.428794860839844,2.643108367919922
302,32,0.7231235504150391,52.11806297302246,2.6023387908935547
303,31,0.7250308990478516,51.9869327545166,2.5968551635742188
304,31,0.7274150848388672,51.44476890563965,2.6133060455322266
305,31,0.7264614105224609,52.419185638427734,2.60162353515625
306,31,0.7262229919433594,51.410675048828125,2.6061534881591797
307,31,0.7278919219970703,51.641225814819336,2.6161670684814453
308,31,0.7274150848388672,51.26500129699707,2.5920867919921875
309,31,0.7274150848388672,50.568342208862305,2.6006698608398438
310,31,0.7834434509277344,51.58686637878418,2.6154518127441406
311,34,0.8196830749511719,50.79460144042969,2.6221275329589844
312,34,0.78582763671875,51.088809967041016,2.606630325317383
313,34,0.7874965667724609,51.4528751373291,2.6268959045410156
314,34,0.7839202880859375,50.606489181518555,2.6123523712158203
315,33,0.7224082946777344,52.32667922973633,2.6264190673828125
316,33,0.7357597351074219,52.05249786376953,2.6128292083740234
317,33,0.7200241088867188,51.27573013305664,2.6235580444335938
318,33,0.7798671722412109,51.89394950866699,2.631664276123047
319,33,0.7236003875732422,51.94354057312012,2.6350021362304688
320,33,0.7293224334716797,51.6047477722168,2.6178359985351562
321,34,0.7202625274658203,52.38175392150879,2.6369094848632812
322,34,0.7181167602539062,52.02174186706543,2.6276111602783203
323,35,0.720977783203125,51.41735076904297,2.616405487060547
324,35,0.7202625274658203,52.02198028564453,2.6106834411621094
325,35,0.7259845733642578,51.33628845214844,2.768278121948242
326,35,0.7188320159912109,50.701141357421875,2.6357173919677734
327,34,0.7221698760986328,51.05257034301758,2.6044845581054688
328,34,0.7266998291015625,51.52630805969238,2.6237964630126953
329,34,0.7195472717285156,50.644874572753906,2.5997161865234375
330,34,0.7936954498291016,51.42641067504883,2.595663070678711
331,34,0.7853507995605469,51.278114318847656,2.5932788848876953
332,34,0.7762908935546875,50.68016052246094,2.6025772094726562
333,34,0.7853507995605469,51.555633544921875,2.6216506958007812
334,34,0.7276535034179688,52.0625114440918,2.6259422302246094
335,35,0.7216930389404297,51.636695861816406,2.613067626953125
336,35,0.7300376892089844,52.21271514892578,2.7217864990234375
337,35,0.7274150848388672,51.308393478393555,2.5970935821533203
338,34,0.7393360137939453,50.68469047546387,2.6171207427978516
339,34,0.7839202880859375,51.364898681640625,2.6199817657470703
340,35,0.7853507995605469,51.34987831115723,2.6192665100097656
341,35,0.8730888366699219,50.69327354431152,2.620220184326172
342,34,0.7829666137695312,51.3303279876709,2.614259719848633
343,34,0.7910728454589844,52.50263214111328,2.687692642211914
344,34,0.7252693176269531,51.645517349243164,2.6192665100097656
345,35,0.7202625274658203,51.5751838684082,2.609729766845703
346,35,0.7398128509521484,51.969289779663086,2.5970935821533203
347,35,0.7259845733642578,51.56517028808594,2.6183128356933594
348,35,0.7266998291015625,51.40829086303711,2.615690231323242
349,35,0.7491111755371094,52.28829383850098,2.6454925537109375
350,35,0.7350444793701172,52.05798149108887,2.6123523712158203
351,35,0.732421875,51.500797271728516,2.633333206176758
352,35,0.7219314575195312,51.920413970947266,2.6307106018066406
353,35,0.7183551788330078,52.2916316986084,2.6264190673828125
354,35,0.7190704345703125,51.695823669433594,2.6183128356933594
355,35,0.7243156433105469,51.148414611816406,2.6378631591796875
356,35,0.7228851318359375,51.560401916503906,2.8731822967529297
357,35,0.72479248046875,51.33819580078125,2.6459693908691406
358,35,0.7250308990478516,50.692081451416016,2.6063919067382812
359,34,0.7379055023193359,51.47695541381836,2.6273727416992188
360,34,0.7264614105224609,51.56707763671875,2.633333206176758
361,35,0.7798671722412109,50.621747970581055,2.6209354400634766
362,35,0.8375644683837891,50.71091651916504,2.651214599609375
363,35,0.7796287536621094,51.12600326538086,2.624988555908203
364,35,0.7863044738769531,51.42092704772949,2.625703811645508
365,35,0.7812976837158203,50.65655708312988,2.6137828826904297
366,33,0.7870197296142578,51.0103702545166,2.613067626953125
367,33,0.7266998291015625,52.1235466003418,2.6092529296875
368,33,0.7290840148925781,51.42092704772949,2.6192665100097656
369,33,0.7343292236328125,51.84197425842285,2.5985240936279297
370,33,0.7281303405761719,52.21080780029297,2.6242733001708984
371,33,0.7257461547851562,51.23758316040039,2.624034881591797
372,33,0.7236003875732422,51.73230171203613,2.6230812072753906
373,33,0.7309913635253906,52.225351333618164,2.643585205078125
374,33,0.7255077362060547,51.42092704772949,2.599954605102539
375,33,0.7200241088867188,52.09064483642578,2.6085376739501953
376,33,0.7317066192626953,52.29687690734863,2.6025772094726562
377,33,0.7259845733642578,51.186323165893555,2.6395320892333984
378,33,0.72479248046875,51.11527442932129,2.6280879974365234
379,32,0.7393360137939453,51.53942108154297,2.6547908782958984
380,32,0.7226467132568359,50.82964897155762,2.6328563690185547
381,32,0.7224082946777344,51.57756805419922,2.6237964630126953
382,33,0.7758140563964844,51.255226135253906,2.631664276123047
383,33,0.7753372192382812,50.725460052490234,2.6285648345947266
384,33,0.7781982421875,51.49579048156738,2.611398696899414
385,33,0.7853507995605469,50.946712493896484,2.650022506713867
386,33,0.7195472717285156,51.557302474975586,2.6073455810546875
387,33,0.7278919219970703,52.33001708984375,2.607107162475586
388,33,0.7302761077880859,51.68008804321289,2.602100372314453
389,33,0.7266998291015625,51.63002014160156,2.614259719848633
390,33,0.7255077362060547,52.50096321105957,2.62451171875
391,33,0.7269382476806641,51.90753936767578,2.602815628051758
392,33,0.7317066192626953,51.54681205749512,2.625703811645508
393,33,0.7250308990478516,52.58512496948242,2.624034881591797
394,33,0.7302761077880859,51.90753936767578,2.5968551635742188
395,33,0.7278919219970703,51.531076431274414,2.630472183227539
396,33,0.7271766662597656,51.531076431274414,2.6721954345703125
397,33,0.7266998291015625,51.04970932006836,2.6197433471679688
398,33,0.7228851318359375,50.71091651916504,2.63214111328125
399,33,0.7259845733642578,51.57613754272461,2.6361942291259766
400,33,0.7345676422119141,50.861358642578125,2.6025772094726562
401,32,0.7932186126708984,51.07712745666504,2.638101577758789
402,31,0.7805824279785156,51.56373977661133,2.6412010192871094
403,31,0.7917881011962891,50.66490173339844,2.626180648803711
404,31,0.7357597351074219,52.588701248168945,2.5937557220458984
405,31,0.7257461547851562,51.47552490234375,2.6149749755859375
406,31,0.7369518280029297,51.57279968261719,2.588510513305664
407,31,0.7305145263671875,51.90253257751465,2.6137828826904297
408,31,0.7231235504150391,51.44619941711426,2.6178359985351562
409,32,0.7243156433105469,53.7562370300293,2.7408599853515625
410,32,0.7936954498291016,51.38134956359863,2.690553665161133
411,32,0.7226467132568359,50.76003074645996,2.6247501373291016
412,33,0.7302761077880859,51.56135559082031,2.622842788696289
413,33,0.7739067077636719,51.190853118896484,2.6106834411621094
414,33,0.7221698760986328,50.74167251586914,2.6175975799560547
415,33,0.7927417755126953,51.69034004211426,2.608776092529297
416,33,0.7717609405517578,50.88186264038086,2.611875534057617
417,33,0.8046627044677734,51.059722900390625,2.6290416717529297
418,33,0.7283687591552734,52.205801010131836,2.6302337646484375
419,33,0.7297992706298828,51.543235778808594,2.6116371154785156
420,34,0.7188320159912109,52.01148986816406,2.628803253173828
421,34,0.7262229919433594,51.7277717590332,2.6242733001708984
422,34,0.7219314575195312,51.56397819519043,2.6183128356933594
423,34,0.7290840148925781,52.259206771850586,2.629995346069336
424,35,0.7283687591552734,52.12545394897461,2.6574134826660156
425,35,0.7293224334716797,51.24378204345703,2.627849578857422
426,36,0.7271766662597656,51.72157287597656,2.637147903442383
427,36,0.7259845733642578,52.47378349304199,2.620697021484375
428,36,0.7302761077880859,51.73993110656738,2.6268959045410156
429,35,0.7236003875732422,51.050662994384766,2.6099681854248047
430,35,0.7424354553222656,51.552534103393555,3.1828880310058594
431,35,0.720977783203125,51.203012466430664,2.620697021484375
432,35,0.7312297821044922,50.72784423828125,2.6133060455322266
433,35,0.7250308990478516,51.56898498535156,2.607583999633789
434,34,0.7350444793701172,51.354408264160156,2.608776092529297
435,34,0.7855892181396484,50.68325996398926,2.6068687438964844
436,34,0.7853507995605469,51.511526107788086,2.6047229766845703
437,34,0.7812976837158203,50.79078674316406,2.594470977783203
438,34,0.7791519165039062,50.96602439880371,2.6154518127441406
439,34,0.7205009460449219,51.772356033325195,2.6187896728515625
440,34,0.720977783203125,51.38564109802246,2.622842788696289
441,34,0.7190704345703125,51.902055740356445,2.619504928588867
442,34,0.7243156433105469,51.81145668029785,2.6121139526367188
443,34,0.7314682006835938,51.30434036254883,2.6044845581054688
444,34,0.7190704345703125,51.97620391845703,2.644777297973633
445,34,0.7226467132568359,52.08635330200195,2.625703811645508
446,34,0.7231235504150391,51.44643783569336,2.606630325317383
447,34,0.7224082946777344,52.155494689941406,2.6345252990722656
448,34,0.7274150848388672,52.22177505493164,2.6197433471679688
449,34,0.7259845733642578,50.75359344482422,2.717733383178711
450,35,0.7283687591552734,51.36513710021973,2.6149749755859375
451,35,0.7398128509521484,51.31411552429199,2.629995346069336
452,35,0.7283687591552734,50.620317459106445,2.6123523712158203
453,34,0.7221698760986328,51.32889747619629,2.6226043701171875
454,34,0.7808208465576172,51.244497299194336,2.6242733001708984
455,34,0.7801055908203125,50.662994384765625,2.6183128356933594
456,34,0.7793903350830078,51.850318908691406,2.625703811645508
457,35,0.782012939453125,51.18370056152344,2.6268959045410156
458,36,0.78582763671875,50.64749717712402,2.61688232421875
459,36,0.7824897766113281,52.298545837402344,2.604246139526367
460,36,0.7274150848388672,52.045583724975586,2.6144981384277344
461,36,0.7283687591552734,51.46336555480957,2.6237964630126953
462,36,0.7388591766357422,51.696062088012695,2.6051998138427734
463,36,0.7259845733642578,51.97310447692871,2.6209354400634766
464,36,0.7224082946777344,51.47576332092285,2.62451171875
465,36,0.72479248046875,51.490068435668945,2.637147903442383
466,37,0.7326602935791016,52.57463455200195,2.6412010192871094
467,38,0.7312297821044922,51.99718475341797,2.644777297973633
468,38,0.7357597351074219,51.553964614868164,2.6793479919433594
469,38,0.7395744323730469,51.763057708740234,2.685546875
470,38,0.7343292236328125,52.23250389099121,2.638578414916992
471,36,0.7336139678955078,51.83243751525879,2.633333206176758
472,36,0.7364749908447266,50.54116249084473,3.0946731567382812
