Frame,Objects,Pre-processing Time,Inference Time,Post-processing Time
1,46,0.6818771362304688,54.72207069396973,2.572298049926758
2,46,0.7779598236083984,51.02896690368652,2.6268959045410156
3,47,0.7300376892089844,51.126956939697266,2.6209354400634766
4,49,0.7245540618896484,51.259756088256836,2.6273727416992188
5,51,0.7212162017822266,50.79078674316406,2.637147903442383
6,53,0.7193088531494141,51.17917060852051,2.6319026947021484
7,55,0.7185935974121094,51.09143257141113,2.6404857635498047
8,56,0.7781982421875,51.007986068725586,2.6268959045410156
9,56,0.8494853973388672,49.989938735961914,2.6133060455322266
10,56,0.7233619689941406,50.13847351074219,2.6187896728515625
11,56,0.7352828979492188,50.23550987243652,2.637624740600586
12,56,0.7243156433105469,50.05669593811035,2.8984546661376953
13,56,0.7255077362060547,50.39334297180176,2.630472183227539
14,56,0.7224082946777344,50.90022087097168,2.6204586029052734
15,56,0.7190704345703125,50.981760025024414,2.627134323120117
16,56,0.7376670837402344,50.64654350280762,2.621173858642578
17,56,0.7245540618896484,51.1167049407959,2.6090145111083984
18,56,0.7276535034179688,50.782203674316406,2.6280879974365234
19,56,0.7176399230957031,50.89616775512695,2.6254653930664062
20,57,0.7252693176269531,50.711631774902344,2.652883529663086
21,57,0.7150173187255859,51.37443542480469,2.6416778564453125
22,56,0.7178783416748047,51.441192626953125,2.618074417114258
23,56,0.7724761962890625,50.74357986450195,2.6092529296875
24,57,0.7874965667724609,50.48227310180664,2.6328563690185547
25,58,0.7710456848144531,50.29034614562988,2.635478973388672
26,58,0.7734298706054688,50.386667251586914,2.622365951538086
27,58,0.7774829864501953,49.98517036437988,2.6254653930664062
28,58,0.7731914520263672,49.92365837097168,2.6350021362304688
29,57,0.7288455963134766,50.27461051940918,2.6314258575439453
30,58,0.7231235504150391,50.2164363861084,2.6497840881347656
31,59,0.7212162017822266,50.63652992248535,2.626657485961914
32,59,0.7233619689941406,50.67181587219238,2.621173858642578
33,59,0.7166862487792969,50.5826473236084,2.6259422302246094
34,59,0.7257461547851562,50.101518630981445,2.6962757110595703
35,58,0.7176399230957031,50.878047943115234,2.6159286499023438
36,58,0.7181167602539062,51.47361755371094,2.643108367919922
37,58,0.7281303405761719,51.51772499084473,2.6078224182128906
38,58,0.7333755493164062,51.09667778015137,2.6369094848632812
39,59,0.7152557373046875,50.63891410827637,2.6187896728515625
40,60,0.7393360137939453,50.98843574523926,2.638101577758789
41,61,0.7188320159912109,50.88186264038086,2.637624740600586
42,61,0.7724761962890625,50.867557525634766,2.622365951538086
43,62,0.7750988006591797,50.27914047241211,2.6221275329589844
44,62,0.7736682891845703,50.29630661010742,2.630472183227539
45,63,0.774383544921875,50.447702407836914,2.6624202728271484
46,63,0.7710456848144531,50.05979537963867,2.6428699493408203
47,63,0.7433891296386719,50.3230094909668,2.6493072509765625
48,64,0.7178783416748047,50.51064491271973,3.275156021118164
49,63,0.7128715515136719,51.705121994018555,2.6450157165527344
50,64,0.7028579711914062,51.12051963806152,2.6192665100097656
51,64,0.7085800170898438,50.840139389038086,2.653360366821289
52,64,0.7011890411376953,51.164865493774414,2.6433467864990234
53,64,0.7171630859375,51.488637924194336,2.6428699493408203
54,64,0.7028579711914062,51.213979721069336,2.652406692504883
55,64,0.7123947143554688,50.75955390930176,2.6552677154541016
56,64,0.7646083831787109,50.48823356628418,2.692699432373047
57,64,0.7607936859130859,50.84347724914551,2.664327621459961
58,65,0.7703304290771484,50.414323806762695,2.655506134033203
59,65,0.7026195526123047,50.316810607910156,2.6645660400390625
60,65,0.7100105285644531,50.51708221435547,2.661466598510742
61,65,0.7183551788330078,51.06806755065918,2.655029296875
62,65,0.7326602935791016,50.104618072509766,3.157377243041992
63,65,0.7190704345703125,51.29384994506836,2.656221389770508
64,64,0.7214546203613281,51.883697509765625,2.6443004608154297
65,63,0.7140636444091797,51.003217697143555,2.6285648345947266
66,63,0.7269382476806641,51.0404109954834,2.6519298553466797
67,63,0.7245540618896484,51.532745361328125,2.6361942291259766
68,63,0.7157325744628906,50.60935020446777,2.6366710662841797
69,63,0.7765293121337891,50.308942794799805,2.6443004608154297
70,63,0.7755756378173828,50.293922424316406,2.620697021484375
71,64,0.7817745208740234,51.12266540527344,2.6171207427978516
72,65,0.7214546203613281,50.463199615478516,2.638101577758789
73,65,0.7231235504150391,50.3535270690918,2.6433467864990234
74,66,0.774383544921875,50.65321922302246,2.647876739501953
75,66,0.7176399230957031,50.627708435058594,2.6526451110839844
76,66,0.7271766662597656,51.02419853210449,2.6895999908447266
77,66,0.7131099700927734,51.65553092956543,2.682924270629883
78,66,0.7138252258300781,51.03421211242676,3.2205581665039062
79,66,0.7157325744628906,51.09739303588867,2.6903152465820312
80,65,0.7684230804443359,50.35829544067383,2.671480178833008
81,65,0.7736682891845703,50.307273864746094,2.6509761810302734
82,65,0.7641315460205078,51.50341987609863,4.285335540771484
83,65,0.7662773132324219,50.362348556518555,2.646207809448242
84,66,0.7052421569824219,50.365447998046875,2.663135528564453
85,66,0.7066726684570312,50.59623718261719,2.6886463165283203
86,66,0.7166862487792969,51.09596252441406,2.6504993438720703
87,65,0.7097721099853516,50.9645938873291,2.6443004608154297
88,65,0.7140636444091797,51.52440071105957,2.6488304138183594
89,66,0.7047653198242188,51.154136657714844,2.6352405548095703
90,66,0.713348388671875,50.89092254638672,2.641439437866211
91,66,0.7140636444091797,50.72760581970215,2.63214111328125
92,65,0.7750988006591797,50.863027572631836,2.6292800903320312
93,68,0.7777214050292969,50.4302978515625,2.6445388793945312
94,68,0.8325576782226562,50.82130432128906,2.6912689208984375
95,69,0.7212162017822266,51.58090591430664,2.6984214782714844
96,68,0.7364749908447266,50.8425235748291,2.7060508728027344
97,68,0.7302761077880859,51.41639709472656,2.6493072509765625
98,68,0.7257461547851562,50.68230628967285,2.6535987854003906
99,68,0.8413791656494141,51.01466178894043,2.6819705963134766
100,69,0.7216930389404297,50.22907257080078,2.624034881591797
101,70,0.7801055908203125,50.640106201171875,2.6531219482421875
102,70,0.7250308990478516,50.48203468322754,2.6361942291259766
103,70,0.7088184356689453,51.13101005554199,2.6481151580810547
104,70,0.7216930389404297,51.726579666137695,2.635478973388672
105,70,0.7216930389404297,50.63366889953613,2.6602745056152344
106,70,0.7312297821044922,51.3300895690918,2.6645660400390625
107,70,0.7729530334472656,50.38714408874512,2.6612281799316406
108,70,0.7610321044921875,50.76098442077637,2.6352405548095703
109,69,0.7648468017578125,50.43768882751465,2.628326416015625
110,67,0.7188320159912109,50.4457950592041,2.621173858642578
111,67,0.7088184356689453,51.06401443481445,2.6297569274902344
112,67,0.7083415985107422,50.458431243896484,2.6404857635498047
113,67,0.7061958312988281,50.36497116088867,2.6612281799316406
114,67,0.7102489471435547,51.51200294494629,2.664327621459961
115,67,0.7064342498779297,51.11408233642578,2.660512924194336
116,67,0.7112026214599609,50.90928077697754,2.652406692504883
117,67,0.7059574127197266,51.60117149353027,2.6466846466064453
118,67,0.7195472717285156,50.3077507019043,2.6416778564453125
119,67,0.7636547088623047,50.65298080444336,2.674102783203125
120,67,0.7658004760742188,50.84705352783203,2.6204586029052734
121,67,0.7658004760742188,50.153493881225586,2.635955810546875
122,67,0.7238388061523438,50.511837005615234,2.6073455810546875
123,68,0.7202625274658203,50.66227912902832,2.613544464111328
124,68,0.7295608520507812,50.82845687866211,2.649545669555664
125,69,0.7114410400390625,51.68342590332031,2.629995346069336
126,69,0.789642333984375,50.612449645996094,2.6636123657226562
127,68,0.7765293121337891,50.33731460571289,2.626657485961914
128,68,0.7724761962890625,50.52900314331055,2.6438236236572266
129,67,0.7224082946777344,50.77481269836426,2.6786327362060547
130,68,0.7221698760986328,50.309181213378906,2.6400089263916016
131,68,0.7276535034179688,50.43292045593262,2.674579620361328
132,68,0.7278919219970703,51.57113075256348,2.623319625854492
133,68,0.7197856903076172,50.90761184692383,2.621889114379883
134,69,0.7891654968261719,51.62501335144043,2.8896331787109375
135,69,0.8332729339599609,50.04763603210449,2.7158260345458984
136,68,0.7255077362060547,50.881385803222656,2.650737762451172
137,68,0.7758140563964844,50.61197280883789,2.688884735107422
138,70,0.7183551788330078,51.310062408447266,2.6755332946777344
139,69,0.8227825164794922,50.99654197692871,3.919363021850586
140,69,0.6985664367675781,51.136016845703125,2.6934146881103516
141,69,0.7572174072265625,50.38809776306152,2.6803016662597656
142,70,0.7607936859130859,50.67563056945801,2.682209014892578
143,70,0.7634162902832031,50.47106742858887,2.670764923095703
144,70,0.7126331329345703,50.42743682861328,2.6764869689941406
145,70,0.7033348083496094,50.896406173706055,2.682209014892578
146,70,0.7593631744384766,50.147294998168945,3.197908401489258
147,70,0.7245540618896484,51.55181884765625,2.682924270629883
148,70,0.7345676422119141,50.807952880859375,2.6824474334716797
149,70,0.6995201110839844,51.04351043701172,2.719879150390625
150,70,0.7679462432861328,50.734519958496094,3.2918453216552734
151,70,0.7615089416503906,50.425052642822266,2.6547908782958984
152,70,0.7164478302001953,50.66680908203125,2.660512924194336
153,70,0.7128715515136719,50.350189208984375,2.6552677154541016
154,70,0.7243156433105469,51.47576332092285,2.6750564575195312
155,70,0.7672309875488281,50.74644088745117,2.674102783203125
156,70,0.7166862487792969,51.103830337524414,2.672433853149414
157,70,0.7131099700927734,51.44643783569336,2.6521682739257812
158,70,0.7174015045166016,50.59194564819336,2.669811248779297
159,71,0.8099079132080078,50.12702941894531,2.6733875274658203
160,72,0.7150173187255859,50.46987533569336,2.651214599609375
161,73,0.7765293121337891,50.54020881652832,2.8030872344970703
162,72,0.7176399230957031,51.09834671020508,2.679109573364258
163,72,0.7159709930419922,51.22542381286621,2.6726722717285156
164,72,0.7190704345703125,50.748348236083984,2.6476383209228516
165,72,0.7128715515136719,50.985097885131836,2.641916275024414
166,71,0.8087158203125,51.19609832763672,2.6938915252685547
167,71,0.7102489471435547,50.66108703613281,2.6710033416748047
168,70,0.713348388671875,51.1627197265625,2.683877944946289
169,70,0.7302761077880859,51.10001564025879,2.6619434356689453
170,70,0.7038116455078125,50.74143409729004,2.6776790618896484
171,70,0.7636547088623047,50.96125602722168,2.655506134033203
172,70,0.7581710815429688,50.07219314575195,2.6607513427734375
173,71,0.7147789001464844,50.734758377075195,2.6667118072509766
174,71,0.701904296875,50.458431243896484,2.6628971099853516
175,71,0.705718994140625,50.44817924499512,2.7017593383789062
176,71,0.7030963897705078,51.604509353637695,2.674579620361328
177,71,0.7123947143554688,50.68802833557129,2.676725387573242
178,70,0.7026195526123047,51.102399826049805,2.6319026947021484
179,70,0.7042884826660156,50.6744384765625,2.6803016662597656
180,70,0.7612705230712891,50.760746002197266,2.6607513427734375
181,70,0.7867813110351562,50.34899711608887,2.6636123657226562
182,68,0.7233619689941406,50.86684226989746,2.669811248779297
183,68,0.7302761077880859,50.09198188781738,2.658843994140625
184,68,0.7140636444091797,50.490379333496094,2.658367156982422
185,68,0.7228851318359375,51.329851150512695,2.664327621459961
186,69,0.7131099700927734,52.10447311401367,2.6569366455078125
187,69,0.7116794586181641,51.129817962646484,2.6292800903320312
188,68,0.7147789001464844,50.702571868896484,2.6597976684570312
189,69,0.7808208465576172,51.03039741516113,2.6397705078125
190,69,0.7708072662353516,50.16040802001953,2.6433467864990234
191,70,0.7715225219726562,50.81748962402344,2.642393112182617
192,69,0.7212162017822266,50.2469539642334,2.6531219482421875
193,69,0.7162094116210938,50.51112174987793,2.6366710662841797
194,69,0.7226467132568359,51.3455867767334,2.6285648345947266
195,69,0.7805824279785156,51.344871520996094,2.6280879974365234
196,69,0.7817745208740234,50.708770751953125,2.6297569274902344
197,69,0.7138252258300781,50.469160079956055,2.62451171875
198,69,0.7219314575195312,50.43148994445801,2.6612281799316406
199,68,0.7233619689941406,50.969600677490234,2.6426315307617188
200,68,0.7176399230957031,50.13251304626465,2.6962757110595703
201,68,0.7162094116210938,51.20587348937988,2.6493072509765625
